sample_type,species,model,syn_aug,perf_met,mean,std,min,25%,50%,75%,max
HNSd30,Iron,DL,False,test_rmse,0.42175296889372155,0.13370688068741796,0.2076430883456829,0.32842520688402177,0.40021534108761836,0.4784531649328055,0.7287143700505853
HNSd30,Iron,DL,True,test_rmse,0.8730708721321683,0.19824856686425368,0.5551696311060191,0.7130091508272043,0.9262554489920356,1.0529138081700615,1.1324619010013617
HNSd30,Iron,PLS,False,test_rmse,0.42894808489578,0.12942806956710048,0.2461838302281991,0.34222342532169964,0.39754083954924596,0.48119457691319734,0.7643154005840317
HNSd30,Iron,PLS,True,test_rmse,0.8006433178913406,0.24824818490140566,0.3406587755170432,0.5957890797134979,0.8866270997445949,1.0038396228663005,1.127291220277103
HNSd30,Iron,RF-PCA,False,test_rmse,0.37071672519439886,0.07649259365492343,0.161309035060383,0.33173805914730947,0.37266491779968025,0.4203546613330054,0.4949272913285989
HNSd30,Iron,RF-PCA,True,test_rmse,0.4102434027305115,0.09509127767783204,0.2776617246983521,0.3681601460747781,0.3942239009499101,0.4391600178218463,0.7242998643795122
HNSd30,Iron,XGB-PCA,False,test_rmse,0.3923542886029746,0.07576090660761192,0.2559760363325153,0.35259683988674523,0.38689287309327847,0.44828106380018673,0.5539100934695483
HNSd30,Iron,XGB-PCA,True,test_rmse,0.5316915254500001,0.08578050587950894,0.361819963,0.48503365325000003,0.545283096,0.5924769765,0.690216614
HNSd30,Copper,DL,False,test_rmse,0.1411418039033233,0.03031967042339604,0.086735072350123,0.12341722823109127,0.1302652747871271,0.16203927542416258,0.2017191207905036
HNSd30,Copper,DL,True,test_rmse,0.1644686228033231,0.04074437510106377,0.1102078559909504,0.13335794479884355,0.15564472458173306,0.18367233188222398,0.2451320194829761
HNSd30,Copper,PLS,False,test_rmse,0.13782004180288354,0.0510555544978796,0.1010828205898145,0.11963172499835417,0.1235479817412536,0.13943012667009003,0.3441287103029958
HNSd30,Copper,PLS,True,test_rmse,0.12938123348555308,0.017400642599046612,0.0916148856703445,0.12161451140562932,0.12813038833204632,0.1298238985837597,0.1761015733302579
HNSd30,Copper,RF-PCA,False,test_rmse,0.12084140867605889,0.014135270666357181,0.0989446036561467,0.11081489160097271,0.1190409912452724,0.12996356735579298,0.1535020255022068
HNSd30,Copper,RF-PCA,True,test_rmse,0.12253148820339008,0.022120007026572085,0.0828790957333168,0.10906172417757144,0.11942607438583355,0.13233699996787468,0.1624121746220584
HNSd30,Copper,XGB-PCA,False,test_rmse,0.12717087270670757,0.018765393775855798,0.09403750380909,0.1137628584789668,0.1235333887807784,0.14365690374963008,0.1556219766291963
HNSd30,Copper,XGB-PCA,True,test_rmse,0.1212202934,0.019743719009907845,0.099772733,0.10866137425,0.11674026700000001,0.1247654275,0.184166101
HNSd30,Molybdenum,DL,False,test_rmse,0.02051632549479338,0.003240638873526828,0.0135737168478659,0.018538653310666474,0.02076015659121625,0.022297095001626126,0.0260085275077521
HNSd30,Molybdenum,DL,True,test_rmse,0.04415320870563574,0.00438065125330497,0.0378818224852834,0.04013689509967585,0.04536337997810565,0.04715843052501835,0.0522686226981853
HNSd30,Molybdenum,PLS,False,test_rmse,0.02080121747883781,0.0029895756352033313,0.0128443862111941,0.018456999238650074,0.0210692749606528,0.023055745044640225,0.0245827156984483
HNSd30,Molybdenum,PLS,True,test_rmse,0.034186686431647545,0.006324819464603183,0.0200060417071019,0.0310634004529308,0.0344389048154874,0.03865058872791835,0.0434780597132434
HNSd30,Molybdenum,RF-PCA,False,test_rmse,0.019735495281222905,0.0025292599357133933,0.0149739275818577,0.01806817741153,0.02022214161006365,0.0208023731470926,0.0256538376834981
HNSd30,Molybdenum,RF-PCA,True,test_rmse,0.021169340872581398,0.0027627076875982766,0.0175766049684797,0.019392423354138225,0.02067390659253305,0.022151255073639374,0.0272790550409491
HNSd30,Molybdenum,XGB-PCA,False,test_rmse,0.020598682463909692,0.0030200009098771173,0.0129470159991961,0.018913923554518826,0.0209190361043857,0.022097125144592725,0.0272045389794537
HNSd30,Molybdenum,XGB-PCA,True,test_rmse,0.0218124444,0.0026572407460583383,0.017775401,0.01987466725,0.021306064,0.02400038675,0.026717493
HNSd30,pH,DL,False,test_rmse,0.39004062574007703,0.08557823120351281,0.2652156220077873,0.33101222985589923,0.3573159440825633,0.4653319322082125,0.5545703037554138
HNSd30,pH,DL,True,test_rmse,0.6821000618771069,0.14346738186981486,0.3595217945733941,0.5864726528681925,0.7196670063563728,0.741908771668144,0.9293618075340774
HNSd30,pH,PLS,False,test_rmse,0.3163717185062864,0.08661462320976321,0.1843806684148402,0.2533427411874977,0.3148843106509534,0.3868083900476732,0.4765935708065791
HNSd30,pH,PLS,True,test_rmse,0.32098610815400047,0.05520132738131511,0.1972934839467375,0.2966162029460042,0.33289132650361797,0.3587678037291012,0.4181737006184586
HNSd30,pH,RF-PCA,False,test_rmse,0.2804504967897616,0.07408548892518542,0.139791786500825,0.2249030053884933,0.2837764400144628,0.33617877847634814,0.3930646160841197
HNSd30,pH,RF-PCA,True,test_rmse,0.3041053680184721,0.07505787677270596,0.1361557567292036,0.28345980721148195,0.31152257106265885,0.3590056113009572,0.4172797728123835
HNSd30,pH,XGB-PCA,False,test_rmse,0.2972151621924868,0.06761363293030781,0.1669252911284671,0.2757025236187518,0.28975311175142193,0.3435082301295693,0.4047581828508682
HNSd30,pH,XGB-PCA,True,test_rmse,0.37112208830000004,0.0982132530742048,0.253000326,0.2897899695,0.36211474349999995,0.41791543524999997,0.558003224
HNS,Nitrate-N,DL,False,test_rmse,46.922327748643326,54.79511018897462,19.623987540530656,23.682616978706168,29.558922925163476,34.388028849672644,252.17423298021663
HNS,Nitrate-N,DL,True,test_rmse,25.97326160403776,5.127778979797852,13.155325357161024,24.103908647772894,27.27962247317757,28.87938719927662,33.33859329143076
HNS,Nitrate-N,PLS,False,test_rmse,26.68121375959617,5.216341822302034,15.87438431155879,23.473953834666872,25.936370634344378,30.824719706218772,37.42408241669267
HNS,Nitrate-N,PLS,True,test_rmse,24.407358276189214,4.829333815325461,14.489241537439344,22.095975338984708,25.491952990966723,26.85648610261853,31.78834496090799
HNS,Nitrate-N,RF-PCA,False,test_rmse,26.000648876241893,4.960213539417351,18.20777905214377,22.286061541271096,25.24963090193912,28.850773437683216,33.883791194710355
HNS,Nitrate-N,RF-PCA,True,test_rmse,26.015272964077134,5.816019271895853,18.90341087812928,22.0206077665933,25.098080954819306,28.153019468682466,41.58790363651152
HNS,Nitrate-N,XGB-PCA,False,test_rmse,27.347268403722417,4.565924591901615,21.19975284391237,24.057111531833375,26.45855215330731,30.72224018958802,36.09570646844511
HNS,Nitrate-N,XGB-PCA,True,test_rmse,28.567384177468064,6.652451550038452,19.615074987367457,24.026770924900468,26.11997804231426,32.3762164119362,45.31951776015013
HNS,Sulfate,DL,False,test_rmse,20.56963176008251,11.024150335960226,9.88536876378174,14.422520168110518,18.165794851042005,19.889569400866876,55.68015468375946
HNS,Sulfate,DL,True,test_rmse,53.86849429164636,13.629886108176919,29.437466156704804,47.26848639249546,51.97553837352161,62.033474792308986,81.86656552676197
HNS,Sulfate,PLS,False,test_rmse,16.18198952124929,4.185193281817982,8.51990078823391,13.557551249398395,16.611053451419387,18.499409581254046,24.1127354628778
HNS,Sulfate,PLS,True,test_rmse,31.02906838236022,4.171255237750141,22.81094651460189,28.569521342279167,31.33268705294669,33.22014161158496,38.936475479838
HNS,Sulfate,RF-PCA,False,test_rmse,22.59212295647571,5.760553357205154,13.248146409089331,18.248891581845147,22.233021955739364,25.8079621798587,34.98063641133823
HNS,Sulfate,RF-PCA,True,test_rmse,28.301182042753943,5.297415804205296,21.412144754216072,24.24534089440281,27.63409492047063,31.581842333425865,40.04744361574447
HNS,Sulfate,XGB-PCA,False,test_rmse,19.731568064918363,5.301029357760143,12.113348775970168,16.089991232909252,18.707755030535516,23.98797286539406,32.19663124115425
HNS,Sulfate,XGB-PCA,True,test_rmse,31.718508869303246,5.811440199588005,21.017020959565144,27.093242827469805,31.751264641009865,34.26461057241322,43.34180247435597
HNS,Ammonium-N,DL,False,test_rmse,3.215305815088322,0.7730904796737617,1.918726403758052,2.7360806246873497,3.063294920613492,3.6395707619168665,4.723142093926144
HNS,Ammonium-N,DL,True,test_rmse,3.8037901529609877,0.5251224218293877,2.809926398323614,3.529235100997092,3.8375088231097556,4.203023562366563,4.675681521829692
HNS,Ammonium-N,PLS,False,test_rmse,3.3872440762050515,0.6121650796543064,2.294481094854906,3.078490499332924,3.3859638187756587,3.715352764150685,4.747745629671332
HNS,Ammonium-N,PLS,True,test_rmse,3.871016428150198,0.8831356462345403,2.427573879398792,2.9922378268922105,3.9803216391840173,4.574960622776891,5.141001774913534
HNS,Ammonium-N,RF-PCA,False,test_rmse,3.2739416344289376,0.5719104622568698,2.285298326493128,2.854517854736826,3.4460405654090502,3.683868408966449,4.4322506550043865
HNS,Ammonium-N,RF-PCA,True,test_rmse,3.380122078159245,0.9745054526000537,2.1121589439748747,2.686714771304797,3.177246505904342,3.787870948608846,5.653742975197307
HNS,Ammonium-N,XGB-PCA,False,test_rmse,3.4193224882644855,0.6453869860647866,2.503781299011166,2.7653877767821324,3.5281488651560324,3.9338571391095933,4.355607172405678
HNS,Ammonium-N,XGB-PCA,True,test_rmse,3.4718988930360117,0.827483389163909,1.9973471361250623,3.012815128432714,3.3783401621956637,3.8169277905936276,5.593519064435291
HNS,Phosphorus,DL,False,test_rmse,13.086774455485124,2.23365775471296,8.060644707312738,11.481210999189292,13.41415790485845,14.814919426467597,16.89348143284292
HNS,Phosphorus,DL,True,test_rmse,14.999600095383292,3.7980235196794805,6.942923173482403,12.192116447847367,14.941032306893305,17.263363890871894,23.28932255350856
HNS,Phosphorus,PLS,False,test_rmse,11.52019465634943,2.115033093946332,7.101328043595528,10.305892243031302,11.921023864747504,13.2065158788214,14.474417596566534
HNS,Phosphorus,PLS,True,test_rmse,13.922907489525278,3.0446084317257807,8.087819795776428,12.455043400559529,13.963631553474475,16.178900693390975,20.074785766439422
HNS,Phosphorus,RF-PCA,False,test_rmse,11.1318915037863,2.7306977526389398,6.619324311090137,9.51043875201309,11.48846059594865,13.076279986710727,14.574941250905038
HNS,Phosphorus,RF-PCA,True,test_rmse,12.610320608838954,2.3537824280437993,8.619222453094666,10.944658623526756,12.812718924643242,13.61035262298421,17.81937870866757
HNS,Phosphorus,XGB-PCA,False,test_rmse,11.743838114479367,2.731919011184587,6.364219874482306,9.39364057106419,12.05659435665152,14.154259853558225,15.954831313079255
HNS,Phosphorus,XGB-PCA,True,test_rmse,13.418939791820094,3.258616094108494,6.192121611897066,11.609786620394981,13.075370533902476,16.537739391365335,18.148582709644923
HNS,Potassium,DL,False,test_rmse,36.05759969025424,13.996112505328874,14.14183477033836,27.253529520219356,34.96800217444455,38.56047359868545,79.46943870122979
HNS,Potassium,DL,True,test_rmse,67.42467726824178,15.701314971227035,42.50659959070845,56.54191945486201,64.21859263919006,80.62844134081334,96.10783269916728
HNS,Potassium,PLS,False,test_rmse,27.628708200981862,7.247009466614518,16.855369888076762,22.707791724934154,26.69681377437746,32.18488212355805,44.89823294442932
HNS,Potassium,PLS,True,test_rmse,50.97792975932273,12.858049291074893,31.717791220426705,43.50773542209275,47.33943903004929,59.34601887932724,74.72179570538634
HNS,Potassium,RF-PCA,False,test_rmse,32.18795586612232,7.756586070570011,17.20209817931835,27.117403111179115,34.13091594589633,36.347440728082304,45.81109263665837
HNS,Potassium,RF-PCA,True,test_rmse,45.37419375252077,11.359624949390437,28.803512951451847,34.575515550931904,43.81774283678619,54.628600868863415,63.88632099420453
HNS,Potassium,XGB-PCA,False,test_rmse,32.96327961976537,8.562900922380381,21.22913096219684,25.61449988565039,33.871730437209116,37.08486367892041,57.049828055931016
HNS,Potassium,XGB-PCA,True,test_rmse,50.49212003596296,12.66912600594416,28.6700267378005,38.570135796182285,49.769223696048996,60.99361445380664,67.47505484216875
HNS,Calcium,DL,False,test_rmse,15.420798854289112,11.075682949894423,9.737320491492827,11.36812679855141,12.98767763953676,14.605405777807704,61.40030168847046
HNS,Calcium,DL,True,test_rmse,31.926682507749966,6.903128836472927,22.096528377633167,26.294701654568456,30.50790245598796,35.90372906426862,48.588663051401696
HNS,Calcium,PLS,False,test_rmse,12.131572378309823,2.2233777065552376,8.017449579808451,10.920323015145328,11.66889250301237,14.397476703121692,15.18138757825747
HNS,Calcium,PLS,True,test_rmse,27.008653574400533,8.382338560839706,16.60528390660498,19.24177903099362,28.366989652579157,32.16798288267917,47.81587714675864
HNS,Calcium,RF-PCA,False,test_rmse,14.910175717624616,2.8427455915727333,9.514361121169264,12.72069905797634,14.904547430114684,16.898588679860097,20.50562887885679
HNS,Calcium,RF-PCA,True,test_rmse,21.297633202891358,4.48086756372536,12.761535459207504,17.77072458951064,21.69376375248364,24.087554671461778,29.659520610598715
HNS,Calcium,XGB-PCA,False,test_rmse,13.976831443443066,3.104733644799098,7.412566283081029,11.940885329504122,13.883110931024575,15.491464965398226,22.2888933478594
HNS,Calcium,XGB-PCA,True,test_rmse,25.331524989979304,5.697925870857285,15.997750143586568,20.73918533047134,24.951372684941475,28.951018380984458,37.711869130036696
HNS,Magnesium,DL,False,test_rmse,5.509149396037312,5.016106365867971,2.222135539361949,3.5578856798958247,3.8817327093208056,4.33791537526245,25.185026607648823
HNS,Magnesium,DL,True,test_rmse,13.694212711222713,4.07913541863355,6.924430416538128,11.14676034550617,13.94190377806629,16.685727661710885,21.12117616464012
HNS,Magnesium,PLS,False,test_rmse,3.7073827086380566,0.7090691358881089,2.453012291342182,3.2835582525592453,3.7240127677442207,4.211490720306733,4.78350797820166
HNS,Magnesium,PLS,True,test_rmse,7.885485838125438,1.0454868666325998,6.414151386927808,7.256736836066321,7.83657390126603,8.172057225813408,9.879991809356506
HNS,Magnesium,RF-PCA,False,test_rmse,5.365451037877381,1.2298394173981626,3.4402361005210373,4.4980102938040245,5.125650474396101,6.257680088785413,7.712609692586592
HNS,Magnesium,RF-PCA,True,test_rmse,6.774703917689794,1.4062523321229201,4.8990815845872735,5.708002618495257,6.241900806694154,7.753763151259327,9.765021499401431
HNS,Magnesium,XGB-PCA,False,test_rmse,5.025373048514625,1.181549541744378,3.5619467686737902,4.07893086881821,4.627260444350432,6.339027780449541,6.919869738484361
HNS,Magnesium,XGB-PCA,True,test_rmse,7.84579430085973,1.2511514824895624,4.707105307853646,7.2060752350646,7.691782466215379,8.568035869212222,10.1374083087614
HNS,Boron,DL,False,test_rmse,0.08759898936269608,0.04127442370460939,0.034716913089053,0.048025744670136594,0.08094284236837876,0.12819851520895736,0.1505613677837205
HNS,Boron,DL,True,test_rmse,0.12545292073697004,0.022251006846144367,0.0929815602232439,0.10916489821637905,0.1232439143003848,0.13640532613487696,0.1776160811482459
HNS,Boron,PLS,False,test_rmse,0.08116538533869816,0.03859289221688151,0.0380549161556856,0.06013152174909728,0.06324030160721895,0.09129622341377824,0.1484376952324542
HNS,Boron,PLS,True,test_rmse,0.09230919608485533,0.036638524088485204,0.0484218689690501,0.06861221109411167,0.07716356380331366,0.10483329717889547,0.1570777194938288
HNS,Boron,RF-PCA,False,test_rmse,0.08331780068573641,0.03811373631088442,0.047764841817839,0.05495244289503093,0.0721130520160112,0.0925652706514859,0.1545824844515572
HNS,Boron,RF-PCA,True,test_rmse,0.08652190950401892,0.035926097225578754,0.0510685366091678,0.06199229368648375,0.0719913052156466,0.10247317911122962,0.154676445639054
HNS,Boron,XGB-PCA,False,test_rmse,0.08568042510568316,0.04334431722238494,0.0371411349788845,0.0488804943959756,0.06876961859465384,0.12180821969230218,0.152412240163295
HNS,Boron,XGB-PCA,True,test_rmse,0.09043207917724524,0.03551688644185328,0.0527848516390303,0.0628502664860991,0.07487673260233155,0.10778306387818419,0.1561264660374723
HNS,Zinc,DL,False,test_rmse,0.23632845066460978,0.048039358752025516,0.1156740027591704,0.20636907031340507,0.24011496793913067,0.2662656004193,0.3392427917608661
HNS,Zinc,DL,True,test_rmse,0.2710685996727452,0.048230708667964556,0.1818350095784313,0.24158516652840284,0.26811423519627575,0.3052227390334211,0.3482962473635007
HNS,Zinc,PLS,False,test_rmse,0.21506989919177033,0.042440249439359194,0.1543863317106401,0.18404048128481754,0.20808424485265825,0.24099096825718797,0.2888214546977682
HNS,Zinc,PLS,True,test_rmse,0.22856313380886478,0.048924329577116676,0.1221107065619844,0.19477239247942402,0.2293804068286896,0.2563458628018163,0.326207634088116
HNS,Zinc,RF-PCA,False,test_rmse,0.19168734735255172,0.055904038330494676,0.1040105295799205,0.15830910254929986,0.18128070150329034,0.22795387959794944,0.2990068572141678
HNS,Zinc,RF-PCA,True,test_rmse,0.22437970908302773,0.043776574389523794,0.1435830092849341,0.19297731804995,0.22120301012726934,0.2517320010392523,0.3109837715526767
HNS,Zinc,XGB-PCA,False,test_rmse,0.2068726104039401,0.051741337896183216,0.1230430505278985,0.16832048933302457,0.2013365807723104,0.23927392063743075,0.30629063468163
HNS,Zinc,XGB-PCA,True,test_rmse,0.23492385808554692,0.04324994636010026,0.1678469471576961,0.20797508031818768,0.2192223383212211,0.2684606866072207,0.3099222309784823
HNS,Manganese,DL,False,test_rmse,0.2527365085035456,0.04268832174387705,0.1385895732354327,0.23839232721293815,0.2646703171143763,0.27803256636888213,0.3078533656623656
HNS,Manganese,DL,True,test_rmse,0.32499200407637224,0.09456194351799116,0.1632517784583096,0.25999046208528104,0.3075748023827824,0.37276065360257443,0.5361646866074408
HNS,Manganese,PLS,False,test_rmse,0.21027905154971976,0.03303775636764557,0.1603309446492757,0.18665459148993307,0.207809287946707,0.22466741131462775,0.2937937072915874
HNS,Manganese,PLS,True,test_rmse,0.2698695192657793,0.05726014730138297,0.1815730467656749,0.22272739603923936,0.2788232691311505,0.29369022027936154,0.4102274446289653
HNS,Manganese,RF-PCA,False,test_rmse,0.20029847574101237,0.02234966158865793,0.1716637323646885,0.17887649425060398,0.19908747525947906,0.2237577741787588,0.2331693793367087
HNS,Manganese,RF-PCA,True,test_rmse,0.2711434826447442,0.04314128240999956,0.1908599713205567,0.24686625665675554,0.2587099425757675,0.30611342195958036,0.3528357828936082
HNS,Manganese,XGB-PCA,False,test_rmse,0.20981100507051648,0.02605387209674771,0.1596758548039472,0.1890450743965735,0.2081271849978203,0.22362432120854975,0.2667249985586514
HNS,Manganese,XGB-PCA,True,test_rmse,0.27648184954201194,0.04153201472903075,0.2216677540359775,0.24400971830296062,0.26929632757921396,0.29932799095239715,0.3512585237662334
HNS,Iron,DL,False,test_rmse,0.14831648854098006,0.03374084189994872,0.0907628671855746,0.1208676899412651,0.1580804134950894,0.17825742826801164,0.1952860777510857
HNS,Iron,DL,True,test_rmse,0.2987272052563591,0.05184221038222784,0.2007506393228465,0.2645682886960504,0.3022686249258779,0.34141952496994193,0.3944018812985847
HNS,Iron,PLS,False,test_rmse,0.15600522691726595,0.049885237757023006,0.0717988728505985,0.1173419913021421,0.14747989072747947,0.18742198414126351,0.2646444355926582
HNS,Iron,PLS,True,test_rmse,0.27537436893619577,0.06758570621310431,0.171821655517367,0.21974049357206835,0.27254723794299385,0.32906307406354474,0.4045370590149651
HNS,Iron,RF-PCA,False,test_rmse,0.19474421300129616,0.03293563614296957,0.1344808314353517,0.1723906413487396,0.18960223913422597,0.22084763371661478,0.2642253805656412
HNS,Iron,RF-PCA,True,test_rmse,0.2200765641923596,0.04636879208393102,0.1298634431582086,0.19644156147470374,0.21743695127890394,0.2444873735453617,0.3278244006754345
HNS,Iron,XGB-PCA,False,test_rmse,0.16391485718656512,0.030234641314796716,0.1156156021795978,0.14454939546836065,0.1618878728452185,0.1875003586786314,0.2243100582792375
HNS,Iron,XGB-PCA,True,test_rmse,0.23811184653777362,0.05915379405889589,0.1465740806491612,0.19238391792880125,0.22862166830385233,0.29513901732302344,0.3379221220157003
HNS,Copper,DL,False,test_rmse,0.09231754131451947,0.00862285872645531,0.0787923597872402,0.08533170900076587,0.0912603388737864,0.09949277396009107,0.1083393585440568
HNS,Copper,DL,True,test_rmse,0.11385900872264092,0.018866496180730906,0.0842138632908234,0.10011530406484545,0.11492993550659635,0.12773671400710446,0.1518858677544903
HNS,Copper,PLS,False,test_rmse,0.09244731997608036,0.01308040784245102,0.0741674580795216,0.08052163271188975,0.09021723070515225,0.10527311440050943,0.1155453644663458
HNS,Copper,PLS,True,test_rmse,0.10185639604694555,0.016090119313273206,0.0821236164736246,0.09307493586850643,0.09609070836029905,0.10614478532934642,0.1408065883391612
HNS,Copper,RF-PCA,False,test_rmse,0.10084909298988427,0.015334798623160716,0.0740166404720503,0.09099997479831752,0.09958151101972795,0.1144370451283248,0.1265163902357877
HNS,Copper,RF-PCA,True,test_rmse,0.10051554570864707,0.013783134296491214,0.0706964657387411,0.09184385765552615,0.0992943405724375,0.10982496648476257,0.1293440296447147
HNS,Copper,XGB-PCA,False,test_rmse,0.09808015269237991,0.01514424698772619,0.0713574366123016,0.08672212949710288,0.0995320645450199,0.10864122256536637,0.1219144574942017
HNS,Copper,XGB-PCA,True,test_rmse,0.09687425999228197,0.017405607824240155,0.0712825689909354,0.0827629592242835,0.0954600603205537,0.11091040200057038,0.1301466279999254
HNS,Molybdenum,DL,False,test_rmse,0.019889219246306995,0.0034042249132521254,0.0142687116647119,0.01844260911825395,0.01910696624226075,0.0208642184232785,0.0268928701254756
HNS,Molybdenum,DL,True,test_rmse,0.04384714313457101,0.006448164912655802,0.0323219728976831,0.0392025155941857,0.043372318595100504,0.049152013893193576,0.0545119287589476
HNS,Molybdenum,PLS,False,test_rmse,0.01786539455628665,0.00533409956657436,0.0073763624037969,0.014558352025700074,0.0177144352266737,0.02031345189990695,0.0318694562951055
HNS,Molybdenum,PLS,True,test_rmse,0.03567914318256794,0.009934596679323464,0.0249718551314838,0.02865174101141515,0.0337320048660187,0.03835748111369143,0.0696724795114102
HNS,Molybdenum,RF-PCA,False,test_rmse,0.01762646443094061,0.0034819246585173214,0.012240808052772,0.01568887413511185,0.0172783612520853,0.018590218423010323,0.0252649924786808
HNS,Molybdenum,RF-PCA,True,test_rmse,0.020215168674739863,0.003244549395607757,0.0144677726786465,0.017999355834691776,0.019793239777768652,0.022106456354447,0.0284658836510875
HNS,Molybdenum,XGB-PCA,False,test_rmse,0.016862043685610596,0.002914539758577508,0.013040415368224,0.0141362392859704,0.0168192902296153,0.018499530063251272,0.0227519588546949
HNS,Molybdenum,XGB-PCA,True,test_rmse,0.021531818315238614,0.003701664963250059,0.0143508618942278,0.0188210706825379,0.02175158660309305,0.024067199114372474,0.0287099482680179
HNS,pH,DL,False,test_rmse,0.31471999170516135,0.06027346810348647,0.20789980303648,0.2711457853933582,0.3264321505826887,0.36733054894339034,0.3871262016890848
HNS,pH,DL,True,test_rmse,0.7836035124238203,0.16246885477059192,0.5600250203392644,0.6491582788141875,0.7797081536989539,0.9042651217298179,1.1576615148644671
HNS,pH,PLS,False,test_rmse,0.32044052508124704,0.06498992977202799,0.2382228734591862,0.27509032327098093,0.3076145177933312,0.35315714885541694,0.492721936390487
HNS,pH,PLS,True,test_rmse,0.5190027647360824,0.16404997319136883,0.2698238426407304,0.4075349133302911,0.5056886764096267,0.6513874386134856,0.7773105062464383
HNS,pH,RF-PCA,False,test_rmse,0.26183995608512184,0.06599778828826532,0.1576798444105439,0.20446395605959983,0.25912992873776153,0.323716658607639,0.3629184856376385
HNS,pH,RF-PCA,True,test_rmse,0.3397706335808023,0.06787643161609261,0.2140455631681335,0.29683132115225863,0.3451676011068818,0.3592141780395413,0.4913721930764759
HNS,pH,XGB-PCA,False,test_rmse,0.2845828805939953,0.0683381171124062,0.1345039171091999,0.2375403249496027,0.2984936709782729,0.3351464237858963,0.4019376951027497
HNS,pH,XGB-PCA,True,test_rmse,0.42614137205488156,0.09265618538776763,0.2700992064068958,0.3689326589090847,0.4132592390115625,0.46120437558001887,0.6723195826831345
stream,Ammonium-N,DL,False,test_rsq,-1.884044685417819,3.3964760627691355,-10.71353936161129,-1.452726434638077,-0.36802706312753786,-0.15685634033470136,0.485116463727211
